ID,Textos
RV2405,"Es nuestra primera visita a una mina y, la verdad, aún y con las restricciones covid que no permiten la visita ordinaria, nos deja entusiasmados. Nos encanta la recreación del museo, los objetos, las didiscalias, la organización. Muy interesante la visita a la mina en sí y el guía que nos acompañó. Muy recomendable, sin ningún lugar a dudas"
RV2406,"La visita tiene dos facciones: la visita a una recreación de la mina de carbón que está muy muy bien ambientada(y que Nerea, nuestra guía hizo muy animada) y la parte del museo en sí. El museo contiene máquinas antiguas, varias de ellas en funcionamiento. También contiene una parte dedicada a la iluminación en el interior de la mina, otra a los explosivos, también una zona de minerales, otra de instrumentos para hacer ensayos y mediciones, una enfermería, una sección dedicada al rescate…. Solo estuvimos 2 h pero podríamos haber pasado el día completo!!!! Puedes salir a comer y volverá entrar por la tarde Cuando entras, te asignan un número de grupo que es con el que harás la visita a la mina cuando oigas el aviso por megafonía Dentro de la mina, puedes bajar una galería inclinada yendo agachado!! Y montar en el tren que llevaba a los mineros"
RV2407,"Desgraciadamente no hemos podido visitar el museo ni su mina porque a pesar de llamar dos veces por teléfono, una por la mañana y otra por la tarde, la respuesta ha sido escueta, borde e imprecisa, con desinterés y desgana, parece que molestas si llamas. No se nos ha dicho que había que reservar, que el aforo es limitado por covid (de 45 ahora solo bajan 28 a la mina) y que hacen falta unas dos horas o dos y media para visitarlo porque hay dos partes: visita guiada a la mina y visita libre al museo, que cierra a las 7 e la tarde. Al llamar por la tarde y avisar a qué hora llegábamos tampoco nos han dicho que solo nos daba tiempo a una cosa ni nos han tomado nota del nombre para reservar las entradas. Nos han dicho que vengamos, que a lo mejor había algo. Al llegar ya no había entradas, porque SÍ se reservan por teléfono y resulta que solo daba tiempo a ver una cosa, cobrándote la entrada completa de 9€ adulto y 5€ niño. La persona que nos ha atendido en persona no daba crédito a todo lo que hemos dicho que ha pasado y ha quedado en tomar nota para escalarlo en el museo. Atención pésima, pérdida de tiempo, una vergüenza!!!"
RV2408,"Nuestra visita fue en agosto de 2020, por lo que tuvimos que esperar una media hora fuera del enorme edificio que acoge el museo antes de acceder por el control de aforo a causa del Covid. Junto con la entrada nos dan un tique con la hora para la visita guiada a la recreación de la mina, que creo recordar que son cada media hora. Por la megafonía van avisando a los distintos grupos cuando llega la hora. También a causa del Covid19 no se accede a la mina por el elevador, sino por la escalera. Una pena, sobre todo por los críos. Al menos sí se hace el desplazamiento en el tren minero. Una vez dentro de la galería, la guía explica perfectamente todo lo que se ve. Los tajos, las herramientas, las distintas labores que se desarrollan en el interior, etc Aparte de esta galería minera, el resto del museo es bastante interesante y ameno, con explicaciones desde la geología del terreno a la fabricación y uso de la dinamita; todo ello combinado con la parte sociológica de la minería (la emigración del campo a las zonas mineras,  etc). Hay muchos paneles explicativos y algunos vídeos de apoyo. También hay una zona con un montón de minerales expuestos. Las salas son amplias y se puede pulular por ellas manteniendo distancias sin problemas. El precio de las entradas era de 9 € para los adultos y 5 € para los niños. Opinión publicada en abril de 2021."
RV2409,"Museo muy completo y ameno, muy recomendable para entender todo lo que gira entorno a la minería asturiana. Recomendable para todas las edades."
RV2410,"Si te gustan las máquinas y quieres conocer un poco de la minería, es el sitio ideal. Impresionantes máquinas de vapor y ""artefactos"" mineros. Incluye una fascinante visita guiada a una mina recreada, aunque resulta menos lucida por la medidas COVID"
RV2411,"Asturias y la mina van de la mano y no se puede conocer uno sin el otro. Por ello nos encantó visitar este museo. Es una colección completísima y muy bien distribuida y explicada de máquinas, herramientas y otros objetos que tienen que ver con todos los aspectos de la mina, y de toda la vida alrededor de esa labor tan dura. Aprendimos mucho acerca de la tecnología hidráulica y las máquinas de vapor, de la fabricación de explosivos, de la logística... Para los sanitarios o aficionados a la medicina hay una colección de objetos de principios y mediados del siglo XX que es todo un lujo de admirar (entre ellos modelos didácticos de neonatos con diferentes patologías congénitas ¡e incluso un pulmón de acero pediátrico!). Pero lo más singular y memorable fue sin duda la visita a la mina que se encuentra directamente bajo el museo: allí se comprenden mucho mejor las explicaciones porque, subiendo y bajando por sus angostas galerías en semioscuridad, escuchando los ruidos y montando en un tren minero real, se experimentan de primera mano la claustrofobia, el cansancio y las posturas imposibles a las que se sometían cada día los trabajadores. Nosotros salimos de allí con un renovado respeto y admiración por los mineros asturianos."
RV2412,"Decidimos ir hoy a visitar este museo y hay que decir que llegamos 2 horas antes del cierre, sin reserva aún que lo recomiendan y aún así no hemos tenido problema alguno. En la entrada explican muy bien cómo está todo distribuido. Se tarda 1 hora en ver el museo, aun que yo diría que hora y media, o hora y 45 estaría mejor y luego 1 hora dentro de la mina, aun que yo diría que duro un poco menos. . El guia muy asturiano y la visita muy bien. Dentro del recorrido hay una bajada por unas escaleras o una rampa empinada, que se supone que es lo que solían hacer los mineros, en nuestro grupo nadie se atrevía salvo 3 personas más y mi pareja, una experiencia totalmente recomendable, eso sí, me he dado cuenta de lo poco en forma que estoy. El resto de la visita, muy bien, aun que nos ha faltado algo de tiempo, aún que nos han dado opción de ir por la tarde a terminar de verlo, con el ticket de por la mañana."
RV2413,"Museo muy interesante y muy bien montado. Nuestra guía, Nerea, fue muy amable y profesional! Se nota que conoce muy bien la mina. Lo recomiendo enormemente, creo que es necesario conocer cómo era la mina para entender mejor la vida en la cuenca."
RV2414,"Nos ha encantado, hemos visitado el museo con un niño de 7 años y ha disfrutado mucho en especial del paseo por la mina que dura más o menos entre 40 y 50 minutos, increíble!!! Poder caminar por las galerías y dar un pequeño paseo en el tren de los mineros, la guía nos ha explicado a la perfección todo, el museo está cuidado al detalle ! Lo recomendamos para pasar un tarde agradable."
RV2415,"Es una opción muy interesante para visitar en Asturias. La parte del museo está muy bien, pero se necesita tiempo para verlo con calma. Nosotros fuimos dos horas antes de que cerraran y nos faltó tiempo. Yo creo que se necesitan dos horas y media o así, porque casi una hora se te va en la visita guíada a la recreación de la mina, muy lograda, donde te haces una idea bastante clara de las condiciones de trabajo"
RV2416,"Si busca una actividad por la zona para todas las edades esta recreación de mina asturiana resulta muy interesante. Incluye una visita guiada de unos 40 min. en la que se ilustrará sobre la historia y condiciones de esta industria. Altamente didáctico. También posee un museo muy interesante sobre distintos aspectos relacionados con la minería y su historia (minerales, maquinaria, pólvora, medicina...) Especialmente esta última de utensilios médicos de hace 100 años me llamó muchísimo la atención"
RV2417,"Estábamos en Asturias y miramos en la página web ya que era 15 de junio y no sabíamos si estaría abierto por el Coronavirus. En la página web ponía que estaba abierto, y aun así nos pareció raro. Por lonque decidimos llamar y no salió un contestar diciendo que estaba abierto y decía el horario de aperture. Fuimos esa misma tarde y estaba cerrado, pero no solo eso, no había ni un solo cartel que dijese que estaba cerrado."
RV2418,"Museo que merece la pena una visita, permite conocer como era y es el mundo de la minería del carbón en la región de Asturias. Tiene una recreción de una mina con guía y el propio museo con todos los artilugios relacionados con la minería con objetos impecablemente bien conservados. Relación precio/calidad buena."
RV2419,"Recorrido por la historia de la minería, en la que se pueden ver desde piedras y minerales hasta recreaciones de la época. Permite hacerse a la idea de la dureza y el sacrificio del trabajo.  Buena colección de maquinaria antigua que hace las delicias de los ingenieros y los aficionados a la ingeniería. Interesante la visita a la mina y descubrir las diferentes maneras de entibar galerías, las técnicas de excavación...."
RV2420,"El museo está muy bien presentado y planteado y supone una visita retrospectiva al ejercicio de la mineria en tierras asturianas. De toda la visita me causó impresión la parte de sanidad y la recuperación de heridos por accidentes en la mina. Las condiciones laborales debieron de ser terribles, lo dicen las fotos tanto de los obreros adultos como de los niños y mujeres. Lo técnico asombra. La visita a la galería está muy bien llevada y Nerea, nuestra guía, lo hizo con oficio explicando de forma muy correcta todo lo relativo al trabajo en la mina. En fin, un buen museo. La pena no haber podido bajar a una galería de verdad."
RV2421,"Lo tienen muy bien montado. Es interesante y vale la pena. Te hace entender bien, como ha sido y como es la vida en la mina."
RV2422,"Mi padre fue minero, y me hacía ilusión ver las condiciones de trabajo, y allí se refleja a la perfección el trabajo tan duro Q hacían. La mina tiene un recorrido de 1500 metros Q se hacen a pie y en un trenecito donde vas viéndo la modernización al paso de los años. Me gusto mucho"
RV2423,"Hemos pasado una mañana estupenda. Lo primero el museo ""Genial "" y muy completo de toda la actividad que se desarrolla en la mina , con maquinaria , maquetas y todo lo necesario para entender la vida en la mina. La segunda parte es la visita a la mina. ESPECTACULAR  ( un poco falsa ) Es lo más bonito que he visto ( mina ) El viaje en el tren ( una ruina ) La guía estupenda. Espero bajar al pozo SOTON"
RV2424,Tanto a los interesados en minería como ingeniería es sensacional. También para personas no versadas recomendado. Personal del museo muy profesional y entregado a las visitas
RV2425,"Muy entretenido e ilustrativo en la parte de arriba. La bajada a la mina y el viaje en el tren minero realmente sorprendente. Descubres la dura vida de los mineros, mucho mas de lo que te podías imaginar."
RV2426,"Ya voy visitando el museo cuatro veces ya que suelo llevar allí a los amigos que vienen  a Asturias por primera vez. En esta ocasión me resultó más aburrido. Lo que es la exposición está como siempre pero la bajada a la mina imagen fue bastante pobre. Han pasado a explicar las cosas a toda velocidad y centrándose más en la anécdota o tontada. Ha perdido el involucrar a las visitas con el trabajo y características de la mina de carbón. Es todo demasiado superficial. Se ha podido hacer el pequeño recorrido en el tren minero por el interior pero sin ningún aliciente. Mal ambientado, mal explicado y llegando a ninguna parte. Ida y vuelta sin gracia. Me ha desilusionado mucho. Creo que ya no volveré a enseñar el museo a nadie más. Una pena."
RV2427,Visita obligada si estás x la zona para ver y comprender la vida de los mineros.. La visita subterránea de la mina andando y con un pequeño tren muy buena así como la guía... 2 horitas más o menos hemos estado.. Merece la pena pagar los 9 euros adulto y 5 niños.
RV2428,Es un Museo muy interesante. La visita se completa con un paseo guiado por la reproducción de una mina con sus galerías. Te haces una idea bastante aproximada de la vida y el trabajo de las minas. Una visita recomendable
RV2429,"Siempre se dice que la mina y la minería era dura, pero no es lo mismo decirlo que verlo. La visita tiene 2 partes. La 1a de exposición propiamente dicha, con maquinaria, útiles, ropas, explosivos y demás utillaje de trabajo, correcta, sin más La 2a bajada a una galería, réplica de lo que era una de verdad, y que es lo verdaderamente espectacular, impresionante y sobrecogedor. Altamente recomendable."
RV2430,"Excelente la visita a este museo, ubicado en lo que en su día fue un pozo minero ubicada en la localldad de El Entrego, muy cerca de Gijon. Nosotros estuvimos con un grupo y nos atendió una guía que era un autentico pozo de sabiduría a pesar de su edad añadiendo a esto un excelente y fino humor que nos hizo muy llevadera la visita. Muy interesante para valorar el trabajo en la mina y las circunstancias de los distintos procesos, impresiona la bajada en ascensor. Muy recomendable."
RV2431,"No traíamos muchas expectativas y nos ha enamorado. IMPRESIONANTE  todo el material expuesto  dedes de maquinaria, instrumental medico...todo muy bien  explicado. IMPRESIONANTE la visita guiada (por nerea  se ve que controla del tema y tiene don de gente) a la mina museo, bajada en la jaula, recorrido por las galerias, recorrido en el tren de transporte de mineros, te hacen sentir y ver la dureza y dificultad  de ese oficio. IMPRESIONANTE, IMPRESIONANTE.."
RV2432,"fuimos este verano al museo de la mineria y nos encanto, sobre todo a nuestros hijos. Es muy recomendable para ir en familia, te enseñan como trabajan los mineros en Asturias y te subes en tren"
RV2433,Merece la pena la visita. Sobre todo para familias con niños y adolescentes. Permite acercarse a la dureza del trabajo en las minas
RV2434,Merece la pena entrar y ver como eran los trabajos d ela mineria y el gran esfuerzo d elos mineros. Tiene ademas un explendido museo.
RV2435,Merece la pena ir si se está por la zona. Tiene aparcamiento propio gratuito. La zona de exposiciones está muy bien estructurada y es muy amplia. La bajada a la mina te sumerge en la vida tan dura que tenían los mineros a la par que te enseña muchas curiosidades. Imprescindible hacer el recorrido
RV2436,"Muy recomendable para conocer y valorar la vida del minero y de la mina en general, conociendo más como es este trabajo se entenderá que no es tanto lo que se gana para la dureza del mismo."
RV2437,"Por fin he visitado este museo, después de varios años pasando cerca y dejándolo de lado. Merece la pena así que si pasáis cerca visitadlo.Tiene una buena colección de maquinaria minera, una sección amplia dedicada a la fabricación de pólvora y explosivos y otra parte de ciencia relacionada con la medicina. Tiene muchos videos exploicativos muy bien montados. Y por supuesto una mina a la que se baja en grupos guiados para recorrerla, incluso un tramo en vagoneta."
RV2438,El museo en si no es muy entretenido pero la visita a la mina es muy recomendable. Merece la pena!!!
RV2439,"Es la segunda vez que la visito. Esta vez con lxs chicxs. La visita a la mina es excepcional. Sin embargo, la visita a la zona del museo es demasiada densa. Falta una cafeteria - restaurante donde poder hacer una paysa y, a continuación, retomar la visita. Sería estupendo que hubiese visita guiada del museo, o bien, con audios y vídeos que explicasen tanto instrumentos y maquinarias..."
RV2440,"Totalmente recomendable.Un museo muy completo(se necesitan 2 horas para verlo bien).La visita guiada a la mina fue lo mejor.Nuestro guía,Adrián,hizo la visita súper amena,fue muy amable,explicó todo con gran detalle y claridad,se nota que le gusta su trabajo. Mis hijos quedaron encantados.Volveremos a repetir para el próximo año."
RV2441,"increíblemente satisfechos de la visita realizada. Sorprende la realidad que te afronta del mundo de la minería y todo lo que ello comporta, súper recomendable la visita, por no decir OBLIGADA!!!!!"
RV2442,"Es un museo con una reproducción de una mina, a la que bajas y por la que paseas que esta muy bien hecha. Después el museo esta muy bien, hace un recorrido por la historia impresionante! Hay q ir con tiempo porque estás entre 2 y 3 horas bien agusto. Nosotros tuvimos una guía excepcional, se llamaba Nerea y engancho a niños y adultos!"
RV2443,Muy entretenida la bajada a la mina y el recorrido por los túneles. El resto del museo también bastante interesante.
RV2444,"Una visita que merece la pena. La visita a la mina está muy bien, y el guía que nos tocó fue muy bueno, nos explicó todo con claridad y buen humor. Nosotros disfrutamos mucho,a parte de que contiene muchísima información en la exposición, la parte de la visita a la mina está genial, tanto para niños com mayores. Recomendado 100%"
RV2445,"Museo para visitar y entender cómo era el trabajo de los mineros durante la época en que se realizaban las excavaciones. Bueno tanto para adultos como para menores. Interesante por las explicaciones del personal, amable en todo momento. Explicaciones claras y sencillas de cómo trabajaban y visita a una antigua galería. Posteriormente salida al museo donde se pueden ver cantidad de muestras de cómo se trabajaba y otras estancias médicas."
RV2446,"Da la impresión de ser tres museos en uno, el de la minería e industria, el explosivo, y el de medicina. Gran cantidad de equipos industriales y mineros movidos por vapor o hidráulicos, maquetas de minería anterior al XIX, locomotoras, un taller de máquina herramienta, un locomóvil. En la Casa del Explosivo explicaciones y equipos para fabricar desde nitroglicerina a cartuchos de caza pasando por la dinamita y la pólvora. En el consultorio médico, casi otro museo, reproducciones de consultas con equipos de época y numeroso material antiguo de estudio. Interesante recorrido por la mina imagen, reproducción de la galería de una explotación para conocer los diferentes tipos de trabajos mineros, incluye un pequeño recorrido en uno de los trenes que circulaban por el interior de las minas."
RV2447,"Al llegar teniamos dudas..pero hemos salido muy satisfecho. Es un museo muy didactico. Muchos objetos y maquinas. La bajada a la""MINA"" MUY ORIGINAL. Te sientes como un minero..a los niños les encatara...y sorpresa final."
RV2448,100% recomendable... El niño se lo paso muy bien la visita dura 50 minutos y luego puedes estar lo que quieras viendo instalaciones.  Trabajo muy muy duro el del minero.
RV2449,"Es la tercera vez que voy y, cada vez, está un poco peor que la anterior. Sin actividades, sin posibilidad de tomar algo (salvo lo que sale de máquinas de autoservicio) y con una individua en la tienda de regalos que invita a no ir nunca más. Es una señora de pelo negro, rizosa y con gafas que resulta francamente desagradable; mal encarada, con malas contestaciones y una actitud estúpida que no es de gran ayuda. Supongo que estará enchufada, porque si no, no se entiende. No volveré nunca más; créanme, en tema de minas hay muchas opciones mucho mejores que ver una mina de cartón piedra que empieza a estar un poco vieja."
RV2450,"En la visita es imprescindible bajar a la mina,allí se realiza un pequeño recorrido en vagones a oscuras tal y como hacían los mineros,el guía Adrián,muy amable y profesional,supo captar la atención de todo el grupo con sus amenas explicaciones. Íbamos con dos niños de 10 y 14 años y ambos salieron encantados. El museo muy interesante,es de destacar la rueda de extracción de agua,en la que pueden montar tanto pequeños como adultos para impulsarla a modo de hámster. Recomiendo llevar algo de manga larga para bajar a la mina. En definitiva salimos encantados."
RV2451,"Es espectacular Muy bonito,  muy buen trato y muy bien explicado. Tiene muchísimas cosas Para volver y si se puede con niños, mejor...."
RV2452,Pequeño museo donde poder aprender una parte de la historia de la mineria asturiana. 28 euros dos adultos y dos niños.
RV2453,"A mis hijas no les gustó mucho, les asustó el ruido y la oscuridad, además no entendía lo que la guía contaba. Se explicaba bien, pero era explicación para adultos, deberían de hacer grupos con otro tipo de explicación. Los cascos cuando bajas a la réplica de la mina están sucios y rotos, no te dan gorro de papel para no ponerte el casco directamente encima de tu cabeza, eso no me parece correcto. El museo pasa un poco igual a los niños no les parece muy interesante, lo recomiendo para un día de lluvia o niños a partir de 10 años"
RV2454,"El museo está a 30 minutos de Gijón, casi todo autovia Por 2 adultos y 2 niños pagamos 28 euros Tiene cosas muy interesantes que ver. Lo mejor te bajan a una galería de una mina y ves como era y es el trabajo de un minero"
RV2455,"Una visita entretenida, la mina es una recreación para ver cómo era el trabajo de los mineros y hay herramientas y maquinaria real. Se ve la visión completa desde el punto de vista de los explosivos hasta el rescate de heridos. El personal es muy amable, llegamos a una hora del cierre y nos aconsejaron volver por la tarde porque la visita es de 2h mínimo para poder ver todo bien."
RV2456,"Nos ha encantado la visita al museo. Esta muy interesante, muy bien cuidado y con un personal agradable. El niño se lo ha pasado muy bien sobre todo en la visita a la mina"
RV2457,"Es un museo en el que te ofrecen una visión general de la minería y su historia, los niños disfrutan de la visita porque es muy amena."
RV2458,"Como Museo esta bien, puedes apreciar como era el trabajo tan duro de los mineros.Pero esta la visita a la Mina, que tienes que bajar en un ascensor, simulando que es una Mina, hasta coges un trenecito y recorres pasadizos, te dan la opcion si quieres o no ponerte el casco, es visita guiada y te va dando todo tipo de explicaciones, prohibido hacer fotos, etc. la gente contenta porque estaban visitando la mina, y llega la decepcion cuando al final de la visita te indican que es una cueva ficticia, algo incomprensible porque en España hay muchas minas que se visitan y se han restaurado para la seguridad de la visita y en Asturias como puede ser que te hagan visitar una mina ficticia. Las exposiciones del Museo muy interesantes."
RV2459,"Visita obligada para el que viaje por Asturias, me asombro ver toda la maquinaria e instrumental utilizados en el siglos XIX Y XX .Representa tanto a la minería como a otros oficios de la época.Sobre todo disfrutarán las personas mayores de 60 años,pues les traerán algunos recuerdos de su juventud,es recomendable para todas las edades. Gran homenaje a la minería y a sus hombres, mujeres y niños."
RV2460,"Sin poner nos en la situación de un minero, este excelente museo nos permite dar nos una idea de lo que era el trabajo en la mina, he salido espantado de lo horrible que era. A chuclas durante joras, o de pie, sin servicios, sin luz, con el ruido, el polvo. Tremendo.A parte, muchas máquinas e información muy didactica sobre  los procesos. Muy interesante."
RV2461,"Para mi es una visita obligada, hemos disfrutado y aprendido a valorar el duro trabajo de los mineros. La visita guiada a la mina es una pasada y las explicaciones son excelentes. Las niñas 7 y 14 lo han pasado estupendamente Eso si, hay que verlo sin prisas para disfrutarlo"
RV2462,"Es un museo de visita obligada si se visita Asturias. Está a media hora en coche tanto desde Gijón como desde Oviedo. Hay una parte de visita libre en la cual vas viendo diferente maquinaria utilizada en la mina y en la industry del carbón, que vienen con vídeos explicativos en las pantallas cercanas. Otra planta tiene otro tipo de utensilios que utilizaban los mineros como trajes viejos, Picos, lámparas y demás, con paneles explicativos muy curiosos. Y hay otro lugar también dedicado a la parte médica, muy interesante. Lo mejor de la visita es la parte guiada. Te bajan a una mina y te explican cómo se trabajaba allí, con maniquís puestos en lugares para ver mejor cómo era. Puedes subir a una de las galerías y también te montan en un tren que trasladaba mineros entre galerías. Dura aproximadamente una hora y es super super interesante. Todos los guías están muy bien preparados. No hay riesgo ninguno. Le gusta a la gente de todas las edades. Dispone de servicios, tienda y un área de descanso con máquina de café y máquina expendedora."
RV2463,"Una visita muy interesante tanto por su contenido como por las explicaciones, se accede  al interior de una mina (simulada) donde te explican con todo detalle el duro trabajo de los mineros y cómo extraen el carbón. Nos encantó el museo y las explicaciones de los diferentes paneles informativos, nos faltó tiempo, muy recomendable."
RV2464,Vale la pena verlo y saber lo duro que era trabajar en esa epoca y como eran las condicuones de vida.
RV2465,"Viernes por la tarde últimos de Noviembre, lástima que en pleno Festival Gastronómico de Les Cebolles Rellenes tan solo estábamos de visita mi esposa y un servidor, pero ha merecido la pena y con creces ésta encantadora y muy didáctica visita, estuvimos 2:45h en total, está todo muy ordenado por fechas y con magníficas representaciones, fotografías y amplias explicaciones; hay muchísima información  el personal se desactiva en atenciones y explicaciones, magníficos. Me atrevo  a decir, que  muchísimos asturianos desconocemos este importante Museo, ni os lo perdaís ir yaaaaa."
RV2466,"El Museo y las instalaciones muy interesantes. Lo que no es normal es que metan un grupo de 40 o 50 personas, el doble o triple de lo recomendable, y los bajen a la mina con el guía metiendo prisa y azuzando a gente. Los últimos del grupo no oían nada de las escasas explicaciones del guía. Muy mal por esa parte."
RV2467,"Viniendo de publo minero en León, de familia minera, es una maravilla ver estas cosas. Tiene varias salas diferentes y la bajada a la mina es bastante real. Merece la pena la visita y echar unas horas para ver todo."
RV2468,"Visita muy recomendable y mas si vas con niños,hay visita guiada y paseo en tren por la mina,es una experiencia que pocas veces se puede realizar,evidentemente es una reproducción de lo que seria una mina,pero esta muy bien elaborado todo,el resto del museo eta repleto de historia y curiosidades muy interesantes."
RV2469,"Un buen lugar para visitar,con el pequeño viaje en el tren minero y la visita a las instalaciones y la posibilidad de volver andando por la senda"
RV2470,"Es una antigua mina con sus galerías y tren de viajeros y en sus vitrinas albergan las colecciones de lámparas y laboratorios, fábrica de explosivos con vídeos explicativos de las máquinas. No dejan hacer fotos en la mina lo cual es incomprensible cuando en las exposiciones si dejan"
RV2471,La visita incluye una recreación de una mina que en muchos momentos piensas que es una auténtica mina abandonada.
RV2472,"Es un perfecto lugar para pasar el día. En el interior del museo, hay diferentes máquinas a tamaño real, similares a las que se utilizaban en las antiguas minas. Es recomendable ir con botas de montaña o zapatillas, ya que hay acceso a una mina con visita guiada incluida, en la que te hacen sentir como un auténtico minero."
RV2473,"Un museo que no te puedes Perder, a los niños les ha encantado , sobretodo el paseo por la mina, totalmente aconsejable"
RV2474,"Desde mi punto de vista obligada visita al museo para hacernos una idea de la dura vida que pasaron y pasan los mineros y para entender el desarrollo socioeconómico de la zona, de Asturias y de muchas otras zonas mineras. En cuanto al museo en si tiene multitud de maquinaria, utensilios y maquetas para entender el trabajo en la mina y en otras industrias relacionadas (algunas maquetas funcionan de verdad y a tamaño real). Como colofón tiene una visita guiada a una mina con paseo en tren minero incluido por las galerías. Hay distintas zonas donde el guía te va explicando las distintas fases del trabajo en la mina (todo ambientado con ruidos propios de una mina de verdad y con maquinaria auténtica. Sitios así merecen la pena!!"
RV2475,"Es una museo diferente, tiene dos pisos donde se exponen diferentes temáticas,como objetos médicos y de minería de la época. Pero lo más recomendable es la visita guiada a las minas, te envuelves en la rutina de un minero, observando sus formas y condiciones de trabajo. Su precio es 4,50€, lo recomiendo."
RV2476,"La visita se divide en dos partes: el museo propiamente dicho con un horario de visitas muy amplio, con multitud de máquinas y objetos relacionados con la minería, y la visita guiada a la mina (mucho más entretenido y más si vas con niños). Esta última ronda los 50 minutos y es recomendable llevar calzado cómodo (lo mejor, unas zapatillas de deporte). Se hace hasta un pequeño recorrido en un tren por el interior de la mina. En el interior del museo no se pueden sacar fotos. El precio de la entrada para un adulto es de 9€ y el de niños de 4€. Me parece interesante para acercar un mundo totalmente ajeno a la mayoría de la gente."
RV2477,"Visita realmente interesante, adecuada para familias con niños. Tiene mucho que ver y la visita guiada a la mina impresionante. Para ver todo con detenimiento se necesitan más de tres horas aproximadamente, muy recomendable. El horario de verano es más amplio e ininterrumpido de 10 a 20 horas"
RV2478,Interesante museo para conocer más de cerca la industria minera en la zona. Me encantaron las fotografías de la época y la historia que se cuenta en cada una de ellas. La visita al simulacro de mina es interesante y se hace muy entretenida. Es un museo que hay que visitar.
RV2479,"Muy buen contenido expositivo sobre la minería y lo que le rodea, la bajada a la mina es digna de recordar, el guía muy bueno en su trabajo. En todo eso quedé encantado. Pero, lo que no me parece bien es que no dejen entrar a la gente con perros pequeños aún diciendo que teníamos un trasportín. Mi pareja se tuvo que quedar fuera."
RV2480,Muy completo bajamos en un montacargas como los mineros el chico minero muy bien explicado todo lo que hacían los pobres honbres   y en el museo de  la planta de arriba de todo  lo relacionado con la mineria cien por cien recomendable y no os de miedo bajar a la mina
RV2481,"Extraordinaria la recreación perfecta de la mina asturiana con sus particulares características de vetas y extracción. Presentación técnica e histórica muy minuciosa y perfeccionista. Maquetas, dibujos y todo tipo de gráficos explicativos, de primera calidad. Te puedes pasar horas observando y leyendo. Sólo dos pegas: exceso de celo en comprobaciones a las familias numerosas (hay una tendencia inexplicable a sospechar de fraude pensando que podemos llevar a niños impostores mientras dejamos a nuestros hijos auténticos en casa ??? ...para “aprovecharnos” de los descuentos !!!) La última pega: cierta falta de amabilidad en el guía que nos tocó. Severo, autoritario y regañón. Por lo demás, el resto muy bien."
RV2482,"Llegamos sin reserva y la persona que estaba en la taquilla nos aviso que nos apuntaba por si quedaban plazas, fue muy amable. La visita es sorprendente y el viaje en tren hasta el pozo lo mejor. El personal que explica y el de taquilla un 10."
RV2483,"La recreación de la mina y sus galerías, los sonidos, la luz, la vista guiada es una joya que te ayuda a entender el duro trabajo de los mineros bajo tierra y las explotaciones minerales. La exposición es extensa tanto en lo que se refiere a la propia mina como a todos los aspectos que rodean el trabajo de extracción mineral: química, historia de la fabricación de productos e inventos para la mina, explosivos, la medicina de la época y sus adelantos técnicos. Una maravilla que merece la pena visitar."
RV2484,"Llevábamos tiempo queriendo visitar este museo y lo cierto es que no nos ha defraudado en absoluto. Es tremendamente didáctico, con multitud de reproducciones de máquinas en operación, apoyadas por paneles y videos explicativos que te permiten entender el funcionamiento de las mismas. La visita a la mina no es muy realista en el sentido de que a mí personalmente no me transmitió lo agobiante que seguro que resulta una mina real, pero sí que presenta al visitante las labores que se realizan en una mina de verdad. Muy instructivo, sin duda alguna. Además es accesible para niños y abuelos. En definitiva, la visita merece mucho la pena si queréis conocer algo del mundo minero."
RV2485,Fantástico Museo con cantidad de máquinas y maquetas. Incluye una visita guiada por una galería que simula una mina que a los niños les a encantado(a mi también).
RV2486,"Museo muy cuidado, con maquinaria en funcionamiento para comprender como funcionaban las minas en Asturias. Diferentes zonas muy interesantes, sobre los explosivos, la enfermería,... Echamos de menos un guía que te explicara un poco más. Lo mejor la visita a la mina. Mientras visitas el museo a tu aire van haciendo grupo y te avisan para bajar todos juntos. Luego puedes seguir visitándolo. El guía estupendo. En nuestro grupo bajó una señora en silla de ruedas, todo adaptado. Muy bien recreado. Casi una hora por galerías y montas en un pequeño trenecito como el usado por los mineros. Muy interesante!!"
RV2487,"Museo didáctico, con el personal muy entregado en dar la explicación que haga falta al que lo lo solicite. Muy bien explicado. Muy atentos. Es una visita obligada para conocer bien Asturias la industrialización de la misma. Bien cuidado."
RV2488,El museo tiene mucho detalle y está muy cuidado. Se aprende mucho en él. Las máquinas que tienen las hacen funcionar para que las vean los visitantes. La pega está en que a la visita guiada le falta un poco más de detalle y explicación por parte del guía. Una solución sería una sala audiovisual.
RV2489,El museo dispone de maquinaria minera funcional y se puede interactuar con algunas de ellas. También tiene una visita guiada a una recreación de una mina llena de estatuas de obreros y efectos de sonido de ambientación. El museo consigue sumergirte en una experiencia minera por 9€/persona
RV2490,"Museo minero asturiano, se visita el interior de las galerías de una mina de carbón, viendo el paso del tiempo en el trabajo de los mineros las distintas tecnología en el tiempo. Muy interesante de visitar!!!"
RV2491,"Entretenida la visita a este museo, sobretodo la visita a las galerías de la mina!!! Bajar en la jaula, poneros el casco por si hay desprendimientos.... y a disfrutar de la mina."
